,title,title-length,article,article-length,category,source
1300,Kilroy names election seat target,5,"['ex-chat', 'host', 'robert', 'kilroy-silk', 'contest', 'derbyshir', 'seat', 'erewash', 'gener', 'elect', ""labour'"", 'elizabeth', 'blackman', 'won', 'seat', 'ha', 'major', 'fight', 'record', 'hard-work', 'constitu', 'mp', 'mr', 'kilroy-silk', 'announc', 'hi', 'plan', 'day', 'launch', 'hi', 'new', 'parti', 'verita', 'latin', 'truth', 'east', 'midland', 'mep', 'quit', 'uk', 'independ', 'parti', 'want', 'hi', 'new', 'group', 'chang', 'face', 'uk', 'polit', 'hi', 'choic', 'elect', 'constitu', 'quash', 'specul', 'stand', 'defenc', 'secretari', 'geoff', 'hoon', 'ashfield', 'nottinghamshir', 'ukip', 'won', 'vote', 'erewash', ""june'"", 'european', 'elect', 'mr', 'kilroy-silk', 'candid', 'region', 'erewash', 'held', 'tori', 'sinc', 'ms', 'blackman', 'wa', 'proud', ""government'"", 'achiev', 'area', 'declin', 'view', 'mr', 'kilroy-silk', 'thi', 'point', 'thursday', 'told', 'london', 'news', 'confer', 'verita', 'avoid', 'old', 'parti', 'lie', 'spin', 'countri', 'wa', 'stolen', 'mass', 'immigr', 'promis', 'firm', 'fair', 'polici', 'immigr', 'verita', 'hope', 'contest', 'seat', 'forthcom', 'gener', 'elect', 'plan', 'announc', 'polici', 'crime', 'tax', 'pension', 'health', 'defenc', 'week', 'ukip', 'leader', 'roger', 'knapman', 'glad', 'mr', 'kilroy-silk', 'labour', 'campaign', 'spokesman', 'fraser', 'kemp', 'verita', 'wa', 'join', 'alreadi', 'crowd', 'field', 'right', 'british', 'polit', 'mr', 'kilroy-silk', 'wa', 'join', 'new', 'ventur', ""ukip'"", 'london', 'assembl', 'member', 'damien', 'hockney', 'verita', 'deputi', 'leader', ""ukip'"", 'chairman', 'petrina', 'holdsworth', 'ha', 'group', 'just', 'parodi', 'parti', 'men', 'left', 'mr', 'kilroy-silk', 'quit', 'ukip', 'week', 'month', 'tension', 'vie', 'unsuccess', 'leadership', 'parti', 'wa', 'asham', 'member', 'ukip', 'leadership', 'gone', 'awol', 'great', 'opportun', 'offer', 'place', ""june'"", 'european', 'elect', ""ukip'"", 'leader', 'roger', 'knapman', 'ha', 'glad', 'mr', 'kilroy-silk', 'ha', 'remark', 'abil', 'influenc', 'peopl', 'sadli', 'european', 'elect', 'becam', 'clear', 'wa', 'robert', 'kilroy-silk', 'parti', 'uk', 'independ', 'parti', 'wa', 'nice', 'know', 'goodby', 'ukip', 'offici', 'argu', 'mr', 'kilroy-silk', 'ha', 'straightforward', 'attack', 'parti', 'onc', 'want', 'lead']",435,politics,bbc-data/politics/333.txt
1301,UKIP candidate suspended,3,"['euroscept', 'parti', 'ukip', 'suspend', 'candid', 'allegedli', 'suggest', 'crimin', 'insan', 'kill', 'john', 'houston', 'wa', 'stand', 'east', 'kilbrid', 'seat', 'lanarkshir', 'elect', 'wa', 'suspend', 'hi', 'report', 'view', 'includ', 'return', 'british', 'empir', 'sent', 'scottish', 'newspap', 'ukip', 'spokesman', 'mark', 'croucher', 'select', 'mr', 'houston', 'knew', 'noth', 'hi', 'view', 'episod', 'come', 'difficult', 'time', 'ukip', 'soon', 'high-profil', 'departur', 'mep', 'robert', 'kilroy-silk', 'mr', 'houston', 'alleg', 'organ', 'crimin', 'insan', 'avail', 'law-abid', 'member', 'commun', 'propos', 'legalis', 'drug', 'sex', 'trade', 'document', 'reportedli', 'look', 'resurrect', 'british', 'empir', 'problem', 'human', 'race', 'environment', 'onli', 'dealt', 'global', 'scale', 'radic', 'allianc', 'english-speak', 'nation', 'uniqu', 'abl', 'mr', 'croucher', 'main', 'issu', 'mr', ""houston'"", 'report', 'view', 'present', 'ukip', 'polici', 'submiss', 'committe', 'work', ""party'"", 'manifesto', 'match', 'mr', 'houston', 'wa', 'stand', 'becom', 'candid', 'told', 'news', 'appear', 'thing', 'suspend', 'member', 'candid', 'account', 'thi', 'wa', 'mention', 'hi', 'select', 'meet', 'simpli', 'distract', 'task', 'hand', 'eu', 'constitut', 'individu', 'idioci', 'mr', 'houston', 'wa', 'quot', 'herald', 'newspap', 'feel', 'ukip', 'over-react', 'overshot', 'runway', 'peter', 'nielson', 'ukip', 'scotland', 'chairman', 'suspend', 'mr', 'houston', 'friday', 'night', 'remain', 'suspend', 'matter', 'investig', 'decid', 'action', 'taken', 'ani', 'evid', 'look', 'mr', 'houston', 'interview', 'parti', 'comment', 'moment', 'version', 'seen', 'paper']",376,politics,bbc-data/politics/125.txt
1302,Peace demo appeal rejected,4,"['peac', 'protestor', 'lost', 'landmark', 'appeal', 'polic', 'action', 'stop', 'anti-war', 'demonstr', 'day', 'start', 'iraq', 'war', 'appeal', 'high', 'court', 'decis', 'wa', 'unlaw', 'polic', 'forcibl', 'turn', 'protestor', 'away', 'near', 'raf', 'fairford', 'glo', 'polic', 'sought', 'overturn', 'breach', 'human', 'right', 'rule', 'aris', 'case', 'sit', 'wednesday', 'appeal', 'court', 'judg', 'dismiss', 'appeal', 'challeng', 'decis', 'judg', 'high', 'court', 'februari', 'thi', 'year', 'follow', 'action', 'polic', 'coachload', 'peopl', 'search', 'detain', 'way', 'raf', 'fairford', 'forc', 'return', 'london', 'polic', 'escort', 'demonstr', 'appeal', 'lord', 'justic', 'mr', 'justic', 'harrison', 'wa', 'unlaw', 'polic', 'turn', 'passeng', 'away', 'polic', 'urg', 'lord', 'chief', 'justic', 'lord', 'justic', 'clark', 'rix', 'overturn', 'rule', 'breach', 'protestor', 'human', 'right', 'detain', 'coach', 'craig', 'mackey', 'assist', 'chief', 'constabl', 'gloucestershir', 'polic', 'alway', 'consid', 'respons', 'proportion', 'decis', 'day', 'base', 'intellig', 'coach', 'accept', 'respons', 'item', 'coach', 'includ', 'bodi', 'armour', 'smoke', 'bomb', 'shield', 'given', 'circumst', 'fact', 'raf', 'fairford', 'militari', 'instal', 'uk', 'scene', 'increasingli', 'destruct', 'disord', 'week', 'preced', 'thi', 'incid', 'polic', 'command', 'ground', 'decis', 'turn', 'coach', 'day', 'vigor', 'defend', 'thi', 'decis', 'wa', 'genuin', 'concern', 'coach', 'allow', 'proceed', 'result', 'disord', 'crimin', 'damag', 'raf', 'fairford', 'fairford', 'coach', 'action', 'repres', 'peopl', 'appeal', 'polic', 'action', 'prepar', 'case', 'european', 'court', 'human', 'right', 'action', 'support', 'amnesti', 'intern', 'liberti']",351,politics,bbc-data/politics/131.txt
1303,"Lord Scarman, 93, dies peacefully",5,"['distinguish', 'lawyer', 'lord', 'scarman', 'conduct', 'inquiri', 'brixton', 'riot', 'ha', 'die', 'age', 'peer', 'enjoy', 'celebr', 'judici', 'career', 'serv', 'law', 'commiss', 'chairman', 'seven', 'year', 'chair', 'tribun', 'set', 'investig', 'civil', 'disturb', 'northern', 'ireland', 'pay', 'tribut', 'lord', 'chancellor', 'lord', 'falcon', 'lord', 'scarman', 'wa', 'great', 'advoc', 'gener', 'hi', 'legaci', 'hi', 'decis', 'lord', 'court', 'appeal', 'substanti', 'hi', 'work', 'wake', 'brixton', 'riot', 'hi', 'commit', 'vulner', 'dispossess', 'wa', 'second', 'great', 'judg', 'great', 'lawyer', 'great', 'man', 'lord', ""scarman'"", 'nephew', 'georg', 'ritchi', 'peer', 'pass', 'away', 'peac', 'wednesday', 'sadli', 'miss', 'lord', 'chief', 'justic', 'lord', 'woolf', 'senior', 'judg', 'england', 'wale', 'wa', 'lord', ""scarman'"", 'pioneer', 'work', 'pave', 'way', 'human', 'right', 'act', 'wa', 'lawyer', 'judg', 'remark', 'insight', 'human', 'natur', 'sensit', 'need', 'healthi', 'societi', 'wa', 'person', 'total', 'charm', 'rememb', 'great', 'affect', 'admir', 'came', 'contact', 'dame', 'elizabeth', 'butler-sloss', 'presid', 'famili', 'justic', 'divis', 'lord', 'scarman', 'wa', 'good', 'human', 'judg', 'greatest', 'figur', 'late', 'th', 'centuri', 'lord', 'scarman', 'rememb', 'public', 'inquiri', 'led', 'string', 'race', 'riot', 'began', 'brixton', 'racial', 'tension', 'rose', 'polic', 'crackdown', 'street', 'robberi', 'dure', 'follow', 'day', 'disturb', 'spread', 'midland', 'merseysid', 'bristol', 'leed', 'nearli', 'peopl', 'injur', 'build', 'vehicl', 'set', 'alight', 'inquiri', 'famous', 'settl', 'so-cal', 'rotten', 'appl', 'theori', 'argu', 'onli', 'polic', 'offic', 'racist', 'spawn', 'new', 'law', 'enforc', 'practic', 'led', 'creation', 'polic', 'complaint', 'author', 'trevor', 'phillip', 'chair', 'commiss', 'racial', 'equal', 'prais', 'lord', ""scarman'"", 'abil', 'listen', 'lord', 'scarman', 'tour', 'street', 'brixton', 'hi', 'presenc', 'wa', 'electrifi', 'commun', 'systemat', 'ignor', 'everyon', 'els', 'wa', 'suddenli', 'embrac', 'epitom', 'english', 'establish', 'hi', 'great', 'qualiti', 'wa', 'abil', 'listen', 'young', 'peopl', 'background', 'mani', 'languag', 'bare', 'understand', 'genuin', 'hear', 'talk', 'human', 'lost', 'special', 'combin', 'wisdom', 'human', 'spark', 'radic', 'mark', 'hi', 'watersh', 'report', 'brixton', 'riot']",456,politics,bbc-data/politics/119.txt
1304,MPs criticise child access system,5,"['divorc', 'parent', 'seek', 'access', 'children', 'disadvantag', 'legal', 'mp', 'constitut', 'affair', 'select', 'committe', 'parent', 'custodi', 'exploit', 'delay', 'stop', 'partner', 'gain', 'access', 'court', 'use', 'resort', 'order', 'enforc', 'rigor', 'mp', 'reject', 'claim', 'campaign', 'group', 'legal', 'presumpt', 'equal', 'access', 'current', 'presumpt', 'child', 'paramount', 'arbitrari', 'templat', 'impos', 'famili', 'whatev', 'need', 'child', 'releg', 'welfar', 'individu', 'children', 'secondari', 'posit', 'mp', 'law', 'chang', 'requir', 'famili', 'court', 'specif', 'account', 'import', 'sustain', 'relationship', 'child', 'non-resid', 'parent', 'contest', 'case', 'thi', 'reassert', 'right', 'non-resid', 'parent', 'contact', 'children', 'right', 'children', 'contact', 'parent', 'maintain', 'suffici', 'flexibl', 'cope', 'issu', 'safeti', 'delay', 'court', 'hear', 'inabl', 'effect', 'enforc', 'court', 'order', 'allow', 'new', 'statu', 'quo', 'arrang', 'children', 'becom', 'establish', 'default', 'court', 'rigor', 'avoid', 'consciou', 'bia', 'consider', 'ground', 'accept', 'non-resid', 'parent', 'frequent', 'disadvantag', 'administ', 'present', 'given', 'strong', 'animos', 'parti', 'common', 'contest', 'famili', 'case', 'hard', 'believ', 'tactic', 'delay', 'sometim', 'use', 'advantag', 'resid', 'parent', 'committe', 'chairman', 'alan', 'beith', 'five-month', 'inquiri', 'complex', 'emot', 'moment', 'far', 'mani', 'contact', 'resid', 'case', 'dealt', 'court', 'better', 'resolv', 'profession', 'mediat', 'negoti', 'thi', 'situat', 'ha', 'chang', 'court', 'onli', 'use', 'resort', 'mediat', 'negoti', 'complet', 'broken', 'issu', 'abus', 'domest', 'violenc', 'need', 'dealt', 'thi', 'help', 'reduc', 'delay', 'improv', 'live', 'mani', 'children', 'countri']",375,politics,bbc-data/politics/051.txt
1305,Tory leader 'cleared' over work,5,"['scottish', 'conserv', 'parti', 'leader', 'david', 'mcletchi', 'claim', 'ha', 'clear', 'potenti', 'conflict', 'edinburgh', 'msp', 'earn', 'year', 'law', 'firm', 'tod', 'murray', 'partner', 'mr', 'mcletchi', 'ha', 'taken', 'advic', 'holyrood', 'offici', 'need', 'declar', 'wa', 'advis', 'exercis', 'judgement', 'avoid', 'percept', 'conflict', 'noth', 'wrong', 'msp', 'mr', 'mcletchi', 'sign', 'parliamentari', 'motion', 'question', 'expans', 'plan', 'edinburgh', 'airport', 'emerg', 'tod', 'murray', 'ha', 'client', 'oppos', 'develop', 'mr', 'mcletchi', 'sought', 'guidanc', 'standard', 'committe', 'clarifi', 'hi', 'posit', ""scotland'"", 'polit', 'correspond', 'glenn', 'campbel', 'complaint', 'mr', 'mcletchi', 'question', 'rais', 'hi', 'dual', 'role', 'glenn', 'msp', 'advis', 'guard', 'conflict', 'percept', 'conflict', 'mr', 'mcletchi', 'quit', 'clear', 'conflict', 'aris', 'case', 'judgement', 'took', 'ha', 'effect', 'vindic', 'look', 'advic', 'ha', 'given', 'alleg', 'unfound', 'noth', 'chang', 'respect', 'hi', 'work', 'law', 'firm', 'wa', 'matter', 'discuss', 'partner', 'tod', 'murray', 'firm', 'veri', 'good', 'work', 'relationship', 'year', 'mr', 'mcletchi', 'suppos', 'work', 'forev', 'lawyer', 'politician', 'deserv', 'retir', 'time', 'limit']",279,politics,bbc-data/politics/045.txt
1306,'Fido' to be taken off vote lists,7,"['risk', 'pet', 'children', 'given', 'vote', 'cut', 'chang', 'peopl', 'regist', 'vote', 'uk', 'elect', 'watchdog', 'ha', 'mistak', 'current', 'person', 'household', 'appli', 'vote', 'form', 'occup', 'elector', 'commiss', 'enabl', 'peopl', 'regist', 'individu', 'cut', 'error', 'combat', 'fraud', 'voter', 'need', 'regist', 'march', 'poll', 'expect', 'ani', 'individu', 'registr', 'scheme', 'introduc', 'britain', 'befor', 'gener', 'elect', 'propos', 'scheme', 'mean', 'voter', 'use', 'individu', 'identifi', 'vote', 'vote', 'number', 'date', 'birth', 'signatur', 'elector', 'commiss', 'voter', 'regist', 'individu', 'head', 'household', 'fit', 'better', 'human', 'right', 'law', 'chairman', 'sam', 'younger', 'told', 'mp', 'tuesday', 'care', 'wa', 'need', 'ensur', 'peopl', 'lost', 'regist', 'process', 'happen', 'northern', 'ireland', 'switch', 'similar', 'rare', 'case', 'household', 'pet', 'elector', 'roll', 'mp', 'heard', 'peopl', 'regist', 'famili', 'regardless', 'age', 'birth', 'date', 'includ', 'form', 'elect', 'offic', 'easili', 'check', 'non-british', 'citizen', 'entitl', 'vote', 'regist', 'case', 'mr', 'younger', 'wa', 'anecdot', 'evid', 'inaccuraci', 'regist', 'vast', 'major', 'caus', 'genuin', 'mistak', 'argu', 'local', 'council', 'look', 'harder', 'promot', 'target', 'campaign', 'hard', 'reach', 'voter', 'exampl', 'author', 'alreadi', 'run', 'programm', 'councillor', 'worri', 'parti', 'polit', 'impact', 'encourag', 'particular', 'area', 'turn', 'mr', 'younger', 'use', 'royal', ""mail'"", 'postal', 'redirect', 'servic', 'alreadi', 'help', 'elect', 'offic', 'retrac', 'voter', 'argu', 'individu', 'registr', 'increas', 'secur', 'postal', 'ballot', 'new', 'way', 'vote', 'fear', 'check', 'ensur', 'current', 'postal', 'vote', 'cast', 'person', 'vote', 'form', 'help', 'regist', 'student', 'hall', 'resid', 'hall', 'warden', 'ha', 'job', 'everybodi', 'mp', 'offic', 'deputi', 'prime', 'minist', 'constitut', 'affair', 'select', 'committe', 'press', 'mr', 'younger', 'avoid', 'lose', 'voter', 'ani', 'changeov', 'northern', 'ireland', 'exampl', 'illustr', 'real', 'difficulti', 'confront', 'current', 'british', 'voter', 're-regist', 'vote', 'everi', 'year', 'face', 'remov', 'elector', 'roll', 'fail', 'year', 'run', 'mr', 'younger', 'suggest', 're-registr', 'happen', 'frequent', 'argu', 'effort', 'need', 'check', 'elector', 'roll', 'up-to-d']",473,politics,bbc-data/politics/079.txt
1307,New 'yob' targets to be unveiled,6,"['fifti', 'new', 'area', 'special', 'help', 'fight', 'anti-soci', 'behaviour', 'england', 'wale', 'thursday', 'area', 'alreadi', 'access', 'special', 'prosecutor', 'local', 'expert', 'govern', 'expand', 'crackdown', 'town', 'citi', 'mani', 'anti-soci', 'behaviour', 'order', 'asbo', 'use', 'year', 'publish', 'labour', 'nuisanc', 'behaviour', 'key', 'elect', 'issu', 'critic', 'claim', 'record', 'best', 'patchi', 'year', 'ago', 'minist', 'launch', 'anti-soci', 'behaviour', 'plan', ""thursday'"", 'figur', 'offer', 'progress', 'check', 'past', 'year', 'anti-soci', 'behaviour', 'order', 'issu', 'court', 'doubl', 'total', 'use', 'previou', 'year', 'polic', 'close', 'crack', 'hous', 'issu', 'dispers', 'order', 'break', 'group', 'youth', 'public', 'place', 'new', 'pilot', 'area', 'special', 'attent', 'receiv', 'extra', 'govern', 'fund', 'exet', 'cardiff', 'citi', 'voic', 'involv', 'prime', 'minist', 'toni', 'blair', 'expect', 'announc', 'new', 'measur', 'strengthen', 'use', 'asbo', 'fix', 'penalti', 'notic', 'concern', 'area', 'countri', 'use', 'power', 'properli', 'expect', 'new', 'figur', 'hearten', 'rest', 'similar', 'action', 'wa', 'taken', 'area', 'countri', 'wa', 'need', 'defeat', 'thi', 'problem', 'ani', 'mean', 'shown', 'togeth', 'mr', 'blair', 'thi', 'week', 'defend', 'shake-up', 'licens', 'law', 'wa', 'right', 'focu', 'troublemak', 'treat', 'everybodi', 'potenti', 'drunken', 'nuisanc', 'minist', 'boast', 'record', 'polic', 'number', 'speed', 'plan', 'place', 'commun', 'support', 'offic', 'cso', 'research', 'leed', 'univers', 'warn', 'cso', 'undermin', 'tradit', 'bond', 'polic', 'offic', 'commun', 'work', 'need', 'clarifi', 'role', 'differ', 'agenc', 'link', 'togeth', 'befor', 'cso', 'argu', 'studi', 'critic', 'govern', 'ha', 'announc', 'initi', 'tackl', 'nuisanc', 'behaviour', 'real', 'focu', 'good', 'polic', 'home', 'offic', 'minist', 'hazel', 'blear', 'reveal', 'thi', 'week', 'asbo', 'breach', 'peopl', 'jail']",406,politics,bbc-data/politics/092.txt
1308,Howard backs stem cell research,5,"['michael', 'howard', 'ha', 'stem', 'cell', 'research', 'import', 'peopl', 'frighten', 'futur', 'controversi', 'issu', 'wa', 'featur', 'recent', 'presidenti', 'elect', 'georg', 'bush', 'oppos', 'extend', 'tori', 'leader', 'argu', 'wa', 'moral', 'case', 'embrac', 'scienc', 'help', 'victim', ""alzheimer'"", ""parkinson'"", 'motor', 'neuron', 'diseas', 'believ', 'duti', 'offer', 'hope', 'million', 'peopl', 'suffer', 'devast', 'ill', 'use', 'embryon', 'stem', 'cell', 'uk', 'alreadi', 'allow', 'stem', 'cell', 'master', 'cell', 'abil', 'develop', 'ani', ""body'"", 'tissu', 'type', 'scientist', 'hope', 'grow', 'cell', 'laboratori', 'programm', 'form', 'specif', 'tissu', 'kidney', 'heart', 'brain', 'tissu', 'mr', 'howard', 'acknowledg', 'genuin', 'concern', 'stem', 'cell', 'research', 'argu', 'frighten', 'chang', 'nostalg', 'past', 'optimist', 'futur', 'politician', 'creat', 'right', 'framework', 'great', 'potenti', 'scienc', 'har', 'benefit', 'mankind', 'life', 'expect', 'averag', 'briton', 'mid', 'societi', 'ha', 'respons', 'enhanc', 'qualiti', ""people'"", 'live', 'grow', 'older', 'know', 'mani', 'peopl', 'concern', 'stem-cel', 'research', 'fear', 'meddl', 'stuff', 'soul', 'respect', 'concern', 'believ', 'duti', 'offer', 'hope', 'million', 'peopl', 'suffer', 'devast', 'ill', ""parkinson'"", 'multipl', 'sclerosi', 'motor', 'neuron', 'diseas', ""alzheimer'"", 'saw', 'paper', 'today', 'possibl', 'heart', 'problem', 'mr', 'howard', 'acknowledg', 'easi', 'answer', 'issu', 'wa', 'necessari', 'courag', 'know', 'moral', 'right', 'cours', 'stem', 'cell', 'recent', 'discoveri', 'research', 'need', 'look', 'potenti', 'respons', 'grown-up', 'way', 'hope', 'million', 'peopl', 'rest', 'achiev', 'superman', 'actor', 'late', 'christoph', 'reev', 'wa', 'advoc', 'research', 'wa', 'paralys', 'hors', 'ride', 'accid', 'mr', 'howard', 'hi', 'remark', 'dure', 'speech', 'westminst', 'conserv', 'nation', ""women'"", 'committe', 'ambit', 'valu']",399,politics,bbc-data/politics/086.txt
1310,Kennedy to make temple address,5,"['charl', 'kennedi', 'set', 'address', 'peopl', 'hindu', 'templ', 'appeal', 'ethnic', 'minor', 'voter', 'liber', 'democrat', 'leader', 'visit', 'shri', 'swaminarayan', 'mandir', 'templ', 'neasden', 'north', 'west', 'london', 'labour', 'longer', 'lay', 'exclus', 'claim', 'vote', ""britain'"", 'ethnic', 'minor', 'mr', 'kennedi', 'highlight', 'anger', 'peopl', 'race', 'iraq', 'war', 'balanc', 'approach', 'tackl', 'terror', ""saturday'"", 'speech', 'come', 'day', 'lib', 'dem', 'launch', 'ethnic', 'minor', 'mini-manifesto', 'mr', 'kennedi', 'tell', 'audienc', 'mani', 'peopl', 'britain', 'race', 'cultur', 'religion', 'angri', 'way', 'taken', 'war', 'iraq', 'saw', 'principl', 'stand', 'liber', 'democrat', 'took', 'time', 'lib', 'dem', 'want', 'restor', ""britain'"", 'reput', 'world', 'stage', 'fight', 'intern', 'poverti', 'climat', 'chang', 'protect', 'human', 'right', 'mr', 'kennedi', 'balanc', 'approach', 'tackl', 'terror', 'mean', 'tough', 'measur', 'make', 'britain', 'safe', 'expens', ""people'"", 'fundament', 'legal', 'right', 'ha', 'happen', 'belmarsh', 'mean', 'act', 'unit', 'nation', 'terror', 'mr', 'kennedi', 'held', 'talk', 'toni', 'blair', 'friday', 'govern', 'plan', 'hold', 'terror', 'suspect', 'hous', 'arrest', 'afterward', 'prime', 'minist', 'offer', 'movement', 'address', 'hi', 'concern', 'plan', 'face', 'troubl', 'lord', 'conserv', 'lib', 'dem', 'opposit', 'continu']",258,politics,bbc-data/politics/247.txt
